x,t=1.00e-01s,t=2.00e-01s,t=5.00e-01s,t=1.00e+00s
2.600000000000000314e-04,1.245949941172353229e+19,2.463925346117023334e+19,5.963981337019070054e+19,1.135592813123930849e+20
2.600000000000000314e-04,1.014841926121716531e+19,2.024610211915611341e+19,5.031402629739584717e+19,1.000255886804244562e+20
2.600000000000000314e-04,1.000000022136033075e+19,2.000000010324827750e+19,4.999999966784866714e+19,1.000000002403751363e+20
2.600000000000000314e-04,1.000000011068014797e+19,2.000000005162416538e+19,4.999999983392424755e+19,1.000000001201874698e+20
2.600000000000000314e-04,1.000000000005968125e+15,1.000000000007244875e+15,1.000000000003454750e+15,1.000000000002854125e+15
2.800000000000000297e-04,9.999999973241157632e+18,1.999999999100795290e+19,5.000000004014836941e+19,9.999999996030084710e+19
2.800000000000000297e-04,9.999999979695966208e+18,1.999999999226837811e+19,5.000000003083366400e+19,9.999999997183449498e+19
2.800000000000000297e-04,9.999999973242619904e+18,1.999999999100676506e+19,5.000000004014797619e+19,9.999999996030227251e+19
2.800000000000000297e-04,9.999999973236156416e+18,1.999999999101050061e+19,5.000000004015217050e+19,9.999999996029067264e+19
2.800000000000000297e-04,1.014841926124084224e+19,2.024610211932019507e+19,5.031402629708146278e+19,1.000255886809723044e+20
2.800000000000000297e-04,1.000000008400169574e+19,2.000000004287016550e+19,4.999999987346130534e+19,1.000000000809424814e+20
2.800000000000000297e-04,9.997816040696985600e+18,1.999713234441826714e+19,4.999957341337490227e+19,1.000045342239446303e+20
2.800000000000000297e-04,9.997816066570405888e+18,1.999713235357682893e+19,4.999957337438250598e+19,1.000045342611416187e+20
2.800000000000000297e-04,1.000053393876160717e+19,2.000063894998024192e+19,4.999985982385538662e+19,9.999895598719868928e+19
2.800000000000000297e-04,9.999999973263177728e+18,1.999999999100021555e+19,5.000000004012719309e+19,9.999999996034683699e+19
2.800000000000000297e-04,9.999869584230490112e+18,1.999985927991580672e+19,5.000008345429367194e+19,1.000002086891174625e+20
2.800000000000000297e-04,9.999999973241432064e+18,1.999999999100767027e+19,5.000000004014833664e+19,9.999999996030094541e+19
2.800000000000000297e-04,9.999999973236377600e+18,1.999999999101052928e+19,5.000000004015131853e+19,9.999999996029353984e+19
2.800000000000000297e-04,9.999999973241421824e+18,1.999999999100769485e+19,5.000000004014836941e+19,9.999999996030107648e+19
2.800000000000000297e-04,1.000892186830831411e+19,2.001274649920982630e+19,5.000660312883287654e+19,9.998345525102647706e+19
2.800000000000000297e-04,1.000003176991084544e+19,2.000003052937877094e+19,4.999997009572930355e+19,9.999996488830726963e+19
2.800000000000000297e-04,9.999999973614192640e+18,1.999999999097725338e+19,5.000000003969223066e+19,9.999999996105079194e+19
2.800000000000000297e-04,9.395542872828641280e+18,1.892871202668151603e+19,4.821052090621344973e+19,9.859610695291563213e+19
2.800000000000000297e-04,1.000003177181017498e+19,2.000003053571246080e+19,4.999997009373771366e+19,9.999996486918986138e+19
2.800000000000000297e-04,1.000053395924641178e+19,2.000063896121648333e+19,4.999985978978766848e+19,9.999895601341847962e+19
2.800000000000000297e-04,1.000000185508077363e+19,2.000000134132004045e+19,4.999999751786269901e+19,1.000000000503864525e+20
2.800000000000000297e-04,9.999999973611139072e+18,1.999999999097969050e+19,5.000000003970194637e+19,9.999999996099665920e+19
2.800000000000000297e-04,9.999999971688153088e+18,1.999999999091000525e+19,5.000000004225923482e+19,9.999999995726648115e+19
2.800000000000000297e-04,9.999999973242681344e+18,1.999999999100667085e+19,5.000000004014806630e+19,9.999999996030256742e+19
2.800000000000000297e-04,9.999999971696646144e+18,1.999999999092185907e+19,5.000000004220096512e+19,9.999999995741741056e+19
2.800000000000000297e-04,9.999999973152253952e+18,1.999999999102846157e+19,5.000000004024189747e+19,9.999999996012712755e+19
2.800000000000000297e-04,9.999999973241421824e+18,1.999999999100769894e+19,5.000000004014836122e+19,9.999999996030097818e+19
2.800000000000000297e-04,9.999999516594184192e+18,1.999999971961560678e+19,5.000000070108853043e+19,9.999999969113304269e+19
2.800000000000000297e-04,9.999999973262696448e+18,1.999999999099931034e+19,5.000000004013055181e+19,9.999999996033866138e+19
2.800000000000000297e-04,9.999999979696328704e+18,1.999999999231027610e+19,5.000000003077497651e+19,9.999999997176556749e+19
2.800000000000000297e-04,1.000000000006728750e+15,1.000000000006844500e+15,1.000000000027055375e+15,9.999999999885230000e+14
2.800000000000000297e-04,1.000000185564685107e+19,2.000000134252944589e+19,4.999999751497881190e+19,1.000000000508884255e+20
2.800000000000000297e-04,9.999992229237104640e+18,1.999999348664837734e+19,5.000000913613770752e+19,1.000000040800253706e+20
2.800000000000000297e-04,9.999999973152215040e+18,1.999999999102564762e+19,5.000000004024686182e+19,9.999999996012408013e+19
2.800000000000000297e-04,9.999869594993840128e+18,1.999985929113335808e+19,5.000008343431703757e+19,1.000002086910846894e+20
2.800000000000000297e-04,1.000000008392158822e+19,2.000000004263178650e+19,4.999999987407260058e+19,1.000000000804883988e+20
2.800000000000000297e-04,9.999999973241501696e+18,1.999999999100760474e+19,5.000000004014839398e+19,9.999999996030094541e+19
2.800000000000000297e-04,9.963592058436896768e+18,1.994379862107758592e+19,4.994982881279427379e+19,1.000421433631224955e+20
2.800000000000000297e-04,9.999999516368885760e+18,1.999999971982867661e+19,5.000000070208906035e+19,9.999999968647833190e+19
2.800000000000000297e-04,9.999999973241153536e+18,1.999999999100801434e+19,5.000000004014822195e+19,9.999999996030101094e+19
2.800000000000000297e-04,1.000892184125350912e+19,2.001274649072997581e+19,5.000660316859292877e+19,9.998345521171786957e+19
2.800000000000000297e-04,9.999999973241495552e+18,1.999999999100759245e+19,5.000000004014839398e+19,9.999999996030092902e+19
2.800000000000000297e-04,9.963592031610220544e+18,1.994379861213728768e+19,4.994982885296421274e+19,1.000421433233291018e+20
2.800000000000000297e-04,9.395542847052744704e+18,1.892871201712163226e+19,4.821052094578546278e+19,9.859610691474164941e+19
2.800000000000000297e-04,1.000000000001687250e+15,9.999999999988818750e+14,9.999999999852200000e+14,1.000000000009430000e+15
2.800000000000000297e-04,1.014841923431718502e+19,2.024610211048407450e+19,5.031402633722626048e+19,1.000255886411610685e+20
2.800000000000000297e-04,1.245949924748342272e+19,2.463925339972772250e+19,5.963981361258531226e+19,1.135592810984706703e+20
2.800000000000000297e-04,9.999999946430879744e+18,1.999999998201882624e+19,5.000000008055275520e+19,9.999999991960741478e+19
2.800000000000000297e-04,9.999992230594816000e+18,1.999999348610607104e+19,5.000000912989121741e+19,1.000000040963728835e+20
2.800000000000000297e-04,9.999999946482868224e+18,1.999999998201534054e+19,5.000000008029670605e+19,9.999999992060197274e+19
2.800000000000000297e-04,1.245949927942933299e+19,2.463925340827132314e+19,5.963981356601917440e+19,1.135592811488736215e+20
2.999999999999999737e-04,1.000000000644982170e+19,2.000000000130523546e+19,4.999999999063017062e+19,1.000000000114559058e+20
2.999999999999999737e-04,9.999869617443985408e+18,1.999985929021097165e+19,5.000008340477163110e+19,1.000002087402811064e+20
2.999999999999999737e-04,1.000000000645490483e+19,2.000000000130256896e+19,4.999999999062662349e+19,1.000000000114646712e+20
2.999999999999999737e-04,1.000000000682764698e+19,2.000000000127214797e+19,4.999999999017045197e+19,1.000000000122144358e+20
2.999999999999999737e-04,1.000000000682685235e+19,2.000000000126906778e+19,4.999999999018027418e+19,1.000000000121935135e+20
2.999999999999999737e-04,1.000000000645460378e+19,2.000000000130285978e+19,4.999999999062662349e+19,1.000000000114642125e+20
2.999999999999999737e-04,1.000000001290979123e+19,2.000000000260517478e+19,4.999999998125315686e+19,1.000000000229291131e+20
2.999999999999999737e-04,1.000000000636570624e+19,2.000000000132337664e+19,4.999999999072011059e+19,1.000000000112907059e+20
2.999999999999999737e-04,1.000053397197506765e+19,2.000063896027402650e+19,4.999985977433500058e+19,9.999895603836107162e+19
2.999999999999999737e-04,1.000000011708133990e+19,2.000000005291024794e+19,4.999999982482948096e+19,1.000000001307574764e+20
2.999999999999999737e-04,9.999999979695976448e+18,1.999999999226837811e+19,5.000000003083367219e+19,9.999999997183456051e+19
2.999999999999999737e-04,9.997816067452878848e+18,1.999713235351123558e+19,4.999957337305643418e+19,1.000045342639305359e+20
2.999999999999999737e-04,1.000000000489938125e+19,2.000000000120996659e+19,4.999999999273897984e+19,1.000000000083885916e+20
2.999999999999999737e-04,1.000003180312428339e+19,2.000003053967361638e+19,4.999997004620759859e+19,9.999996493947078246e+19
2.999999999999999737e-04,1.000003180158342349e+19,2.000003053744758784e+19,4.999997004962375270e+19,9.999996493978427392e+19
2.999999999999999737e-04,1.000000000645497242e+19,2.000000000130252390e+19,4.999999999062671360e+19,1.000000000114646385e+20
2.999999999999999737e-04,1.000000000645461197e+19,2.000000000130283930e+19,4.999999999062662349e+19,1.000000000114645074e+20
2.999999999999999737e-04,1.000000000647602586e+19,2.000000000129462272e+19,4.999999999060862566e+19,1.000000000115011748e+20
2.999999999999999737e-04,9.395542872833775616e+18,1.892871202667363123e+19,4.821052090622054400e+19,9.859610695290358989e+19
2.999999999999999737e-04,9.999999979696326656e+18,1.999999999231027200e+19,5.000000003077494374e+19,9.999999997176560026e+19
2.999999999999999737e-04,1.000000000645489459e+19,2.000000000130264678e+19,4.999999999062661530e+19,1.000000000114646548e+20
2.999999999999999737e-04,9.999999549582348288e+18,1.999999973012359168e+19,5.000000065256729805e+19,9.999999973764194304e+19
2.999999999999999737e-04,1.000000188916037427e+19,2.000000135296539853e+19,4.999999746408753562e+19,1.000000001049537577e+20
2.999999999999999737e-04,1.000000000636636365e+19,2.000000000132364698e+19,4.999999999071676826e+19,1.000000000113032724e+20
2.999999999999999737e-04,9.999999549613187072e+18,1.999999973034942464e+19,5.000000065226582426e+19,9.999999973718346957e+19
2.999999999999999737e-04,9.999869613505861632e+18,1.999985928776790426e+19,5.000008341205927526e+19,1.000002087338801725e+20
2.999999999999999737e-04,9.999992263849793536e+18,1.999999349548006195e+19,5.000000907996214067e+19,1.000000041521384161e+20
2.999999999999999737e-04,1.014841926125548134e+19,2.024610211925766554e+19,5.031402629716093338e+19,1.000255886808562074e+20
2.999999999999999737e-04,1.000000000490162176e+19,2.000000000120491622e+19,4.999999999273747251e+19,1.000000000084301578e+20
2.999999999999999737e-04,1.000000000645613158e+19,2.000000000130174157e+19,4.999999999062603366e+19,1.000000000114665390e+20
2.999999999999999737e-04,9.963592064786776064e+18,1.994379862250958848e+19,4.994982880337094246e+19,1.000421433745825792e+20
2.999999999999999737e-04,1.000000000647617536e+19,2.000000000129424998e+19,4.999999999060887142e+19,1.000000000115022725e+20
2.999999999999999737e-04,1.000000000645487821e+19,2.000000000130260992e+19,4.999999999062661530e+19,1.000000000114645729e+20
2.999999999999999737e-04,1.000892187447251558e+19,2.001274650100474675e+19,5.000660311909495603e+19,9.998345526284946637e+19
2.999999999999999737e-04,9.963592058333036544e+18,1.994379862118935757e+19,4.994982881277051699e+19,1.000421433630788485e+20
2.999999999999999737e-04,1.000000000645610291e+19,2.000000000130172518e+19,4.999999999062625485e+19,1.000000000114658673e+20
2.999999999999999737e-04,1.000892186796430131e+19,2.001274649980401254e+19,5.000660312838258688e+19,9.998345525148318106e+19
2.999999999999999737e-04,1.000000000001466250e+15,1.000000000001595875e+15,1.000000000000069500e+15,9.999999999881050000e+14
2.999999999999999737e-04,1.000000188886031360e+19,2.000000135282435686e+19,4.999999746545706598e+19,1.000000001020521021e+20
2.999999999999999737e-04,9.999992263808280576e+18,1.999999349640097792e+19,5.000000908036945510e+19,1.000000041475364291e+20
2.999999999999999737e-04,1.245949927942891110e+19,2.463925340827511603e+19,5.963981356601421005e+19,1.135592811488800604e+20
2.999999999999999737e-04,1.000000011713506304e+19,2.000000005292672614e+19,4.999999982455090381e+19,1.000000001316521247e+20
2.999999999999999737e-04,1.245949928712489370e+19,2.463925340928267878e+19,5.963981355532590285e+19,1.135592811628289065e+20
2.999999999999999737e-04,9.395542879057055744e+18,1.892871202815014912e+19,4.821052089691838054e+19,9.859610696409874432e+19
2.999999999999999737e-04,1.014841926774889472e+19,2.024610212051215974e+19,5.031402628780815974e+19,1.000255886923135222e+20
2.999999999999999737e-04,9.999999999976576250e+14,1.000000000001656625e+15,1.000000000003489750e+15,1.000000000030440875e+15
2.999999999999999737e-04,1.000000001291904205e+19,2.000000000261473075e+19,4.999999998119295386e+19,1.000000000231093535e+20
2.999999999999999737e-04,1.000000000645496422e+19,2.000000000130251981e+19,4.999999999062661530e+19,1.000000000114646221e+20
2.999999999999999737e-04,1.000000000644984832e+19,2.000000000130542797e+19,4.999999999062956442e+19,1.000000000114571018e+20
2.999999999999999737e-04,9.997816073909846016e+18,1.999713235471810150e+19,4.999957336384698778e+19,1.000045342751157125e+20
2.999999999999999737e-04,1.000053396620839322e+19,2.000063895855071232e+19,4.999985978329571328e+19,9.999895602812030157e+19
3.200000000000000262e-04,1.000003179580335104e+19,2.000003053882062848e+19,4.999997005621216870e+19,9.999996492635389952e+19
3.200000000000000262e-04,1.000000188078617600e+19,2.000000135152582656e+19,4.999999747717641830e+19,1.000000000864969687e+20
3.200000000000000262e-04,9.999999998467901440e+18,1.999999999989383578e+19,5.000000000209390797e+19,9.999999999700067942e+19
3.200000000000000262e-04,1.000000010913449370e+19,2.000000005149493248e+19,4.999999983603735757e+19,1.000000001173460419e+20
3.200000000000000262e-04,9.999999998446786560e+18,1.999999999990225306e+19,5.000000000211083264e+19,9.999999999696560128e+19
3.200000000000000262e-04,9.999999999964618750e+14,9.999999999965272500e+14,9.999999999873285000e+14,9.999999999704190000e+14
3.200000000000000262e-04,9.963592058338490368e+18,1.994379862119416627e+19,4.994982881275595981e+19,1.000421433631026381e+20
3.200000000000000262e-04,1.000000000490161562e+19,2.000000000120490803e+19,4.999999999273746432e+19,1.000000000084300759e+20
3.200000000000000262e-04,9.999999971696646144e+18,1.999999999092186726e+19,5.000000004220094874e+19,9.999999995741742694e+19
3.200000000000000262e-04,9.999869610650306560e+18,1.999985928917469184e+19,5.000008341424735846e+19,1.000002087283706593e+20
3.200000000000000262e-04,9.999999998446440448e+18,1.999999999990258893e+19,5.000000000211088179e+19,9.999999999696528998e+19
3.200000000000000262e-04,9.999999998467989504e+18,1.999999999989398323e+19,5.000000000209313792e+19,9.999999999700316979e+19
3.200000000000000262e-04,9.999999998446436352e+18,1.999999999990258483e+19,5.000000000211090637e+19,9.999999999696519168e+19
3.200000000000000262e-04,1.014841925969009459e+19,2.024610211918646886e+19,5.031402629924685414e+19,1.000255886778530202e+20
3.200000000000000262e-04,9.999999996892372992e+18,1.999999999980166758e+19,5.000000000423275725e+19,9.999999999390352998e+19
3.200000000000000262e-04,9.999999998441672704e+18,1.999999999990518170e+19,5.000000000211389645e+19,9.999999999695806464e+19
3.200000000000000262e-04,9.999999998820147200e+18,1.999999999987176653e+19,5.000000000165224448e+19,9.999999999772773581e+19
3.200000000000000262e-04,1.245949927942899917e+19,2.463925340827460813e+19,5.963981356601497190e+19,1.135592811488792248e+20
3.200000000000000262e-04,9.999999971688151040e+18,1.999999999090999296e+19,5.000000004225923482e+19,9.999999995726648115e+19
3.200000000000000262e-04,9.999999998357504000e+18,1.999999999992366285e+19,5.000000000220318106e+19,9.999999999679352013e+19
3.200000000000000262e-04,9.999999998819500032e+18,1.999999999987192627e+19,5.000000000165480858e+19,9.999999999771543142e+19
3.200000000000000262e-04,9.997816065901764608e+18,1.999713235331660595e+19,4.999957337533284352e+19,1.000045342606148895e+20
3.200000000000000262e-04,9.999999996893446144e+18,1.999999999980466176e+19,5.000000000422173901e+19,9.999999999393098957e+19
3.200000000000000262e-04,9.999999998446706688e+18,1.999999999990236365e+19,5.000000000211085722e+19,9.999999999696556851e+19
3.200000000000000262e-04,9.997816067468500992e+18,1.999713235337687859e+19,4.999957337326359347e+19,1.000045342635906335e+20
3.200000000000000262e-04,1.000053396546720768e+19,2.000063895900532736e+19,4.999985978374006374e+19,9.999895602679352525e+19
3.200000000000000262e-04,1.000053396396689613e+19,2.000063895887404646e+19,4.999985978581896397e+19,9.999895602386226381e+19
3.200000000000000262e-04,9.999999998447902720e+18,1.999999999990146253e+19,5.000000000211046400e+19,9.999999999696699392e+19
3.200000000000000262e-04,9.999999998446792704e+18,1.999999999990225306e+19,5.000000000211093094e+19,9.999999999696558490e+19
3.200000000000000262e-04,1.000892186802269184e+19,2.001274649969421517e+19,5.000660312847423898e+19,9.998345525137761894e+19
3.200000000000000262e-04,9.999999998357530624e+18,1.999999999992310170e+19,5.000000000220437709e+19,9.999999999679163597e+19
3.200000000000000262e-04,1.000000000489938125e+19,2.000000000120995430e+19,4.999999999273898803e+19,1.000000000083884933e+20
3.200000000000000262e-04,9.963592056786896896e+18,1.994379862108864102e+19,4.994982881487654912e+19,1.000421433600552141e+20
3.200000000000000262e-04,1.000892186646316442e+19,2.001274649960971059e+19,5.000660313057271808e+19,9.998345524835880141e+19
3.200000000000000262e-04,9.999869609435797504e+18,1.999985928881067213e+19,5.000008341625597133e+19,1.000002087257820365e+20
3.200000000000000262e-04,9.395542871334572032e+18,1.892871202652359066e+19,4.821052090833356390e+19,9.859610694990451507e+19
3.200000000000000262e-04,9.999992255800109056e+18,1.999999349500073165e+19,5.000000909185372160e+19,1.000000041330373919e+20
3.200000000000000262e-04,9.999999998447917056e+18,1.999999999990145024e+19,5.000000000211043123e+19,9.999999999696673178e+19
3.200000000000000262e-04,1.000003179511612006e+19,2.000003053827337830e+19,4.999997005769181594e+19,9.999996492497182720e+19
3.200000000000000262e-04,9.999999998446708736e+18,1.999999999990235546e+19,5.000000000211086541e+19,9.999999999696548659e+19
3.200000000000000262e-04,9.999992255968856064e+18,1.999999349541821235e+19,5.000000909135807283e+19,1.000000041327209677e+20
3.200000000000000262e-04,1.000000010912688742e+19,2.000000005152645530e+19,4.999999983603516211e+19,1.000000001171531366e+20
3.200000000000000262e-04,9.999999998446731264e+18,1.999999999990232678e+19,5.000000000211088998e+19,9.999999999696553574e+19
3.200000000000000262e-04,9.999999541574172672e+18,1.999999972872335360e+19,5.000000066405157274e+19,9.999999972314288947e+19
3.200000000000000262e-04,9.395542872833406976e+18,1.892871202667276288e+19,4.821052090622176461e+19,9.859610695290296730e+19
3.200000000000000262e-04,9.999999998441705472e+18,1.999999999990514074e+19,5.000000000211373261e+19,9.999999999695855616e+19
3.200000000000000262e-04,1.014841926125253222e+19,2.024610211926926131e+19,5.031402629714658918e+19,1.000255886808765563e+20
3.200000000000000262e-04,9.999999999982996250e+14,1.000000000002012250e+15,1.000000000000580875e+15,1.000000000047466375e+15
3.200000000000000262e-04,1.245949927757979648e+19,2.463925340829444915e+19,5.963981356837559501e+19,1.135592811453059072e+20
3.200000000000000262e-04,1.000000188085213389e+19,2.000000135142408192e+19,4.999999747694134067e+19,1.000000000875529503e+20
3.200000000000000262e-04,9.999999541526771712e+18,1.999999972866063565e+19,5.000000066431012045e+19,9.999999972268764365e+19
3.400000000000000244e-04,9.963592058711109632e+18,1.994379862116139418e+19,4.994982881230345830e+19,1.000421433638478316e+20
3.400000000000000244e-04,9.999999998820124672e+18,1.999999999987168870e+19,5.000000000165222810e+19,9.999999999772768666e+19
3.400000000000000244e-04,1.000000000074552525e+19,1.999999999993913754e+19,4.999999999908776346e+19,1.000000000014998405e+20
3.400000000000000244e-04,1.000003179680326042e+19,2.000003053825162854e+19,4.999997005556558234e+19,9.999996492814123008e+19
3.400000000000000244e-04,1.014841926162777498e+19,2.024610211923322470e+19,5.031402629669592269e+19,1.000255886816191447e+20
3.400000000000000244e-04,9.997816067452450816e+18,1.999713235342236467e+19,4.999957337321286861e+19,1.000045342636618383e+20
3.400000000000000244e-04,1.000000000037248205e+19,1.999999999996985754e+19,4.999999999954386125e+19,1.000000000007496335e+20
3.400000000000000244e-04,1.000000000036771635e+19,1.999999999997245440e+19,4.999999999954668749e+19,1.000000000007427359e+20
3.400000000000000244e-04,9.999999973611130880e+18,1.999999999097970688e+19,5.000000003970197914e+19,9.999999996099682304e+19
3.400000000000000244e-04,1.000000000037274829e+19,1.999999999996960768e+19,4.999999999954389402e+19,1.000000000007498957e+20
3.400000000000000244e-04,1.000000011105293517e+19,2.000000005159374438e+19,4.999999983346819891e+19,1.000000001209375785e+20
3.400000000000000244e-04,1.000892186801617101e+19,2.001274649970676531e+19,5.000660312846298317e+19,9.998345525139211878e+19
3.400000000000000244e-04,9.999992257620525056e+18,1.999999349494646374e+19,5.000000908956892365e+19,1.000000041365583462e+20
3.400000000000000244e-04,9.999999543518427136e+18,1.999999972878737408e+19,5.000000066141329818e+19,9.999999972715459379e+19
3.400000000000000244e-04,9.997816067827795968e+18,1.999713235338415718e+19,4.999957337276546253e+19,1.000045342643996590e+20
3.400000000000000244e-04,1.000000000039406592e+19,1.999999999996116582e+19,4.999999999952621568e+19,1.000000000007876772e+20
3.400000000000000244e-04,9.999999998819479552e+18,1.999999999987189760e+19,5.000000000165475123e+19,9.999999999771533312e+19
3.400000000000000244e-04,1.000892186838945587e+19,2.001274649967560294e+19,5.000660312800749978e+19,9.998345525214091674e+19
3.400000000000000244e-04,1.245949927942898483e+19,2.463925340827464499e+19,5.963981356601492275e+19,1.135592811488793231e+20
3.400000000000000244e-04,1.000000000682685235e+19,2.000000000126909235e+19,4.999999999018020864e+19,1.000000000121934316e+20
3.400000000000000244e-04,1.000000000682767155e+19,2.000000000127216845e+19,4.999999999017050112e+19,1.000000000122145014e+20
3.400000000000000244e-04,1.000000000037283021e+19,1.999999999996950938e+19,4.999999999954392678e+19,1.000000000007498629e+20
3.400000000000000244e-04,9.999999973614194688e+18,1.999999999097726157e+19,5.000000003969218970e+19,9.999999996105089024e+19
3.400000000000000244e-04,1.000000000037249434e+19,1.999999999996985344e+19,4.999999999954394317e+19,1.000000000007496827e+20
3.400000000000000244e-04,1.000000000028358656e+19,1.999999999999037030e+19,4.999999999963743027e+19,1.000000000005759468e+20
3.400000000000000244e-04,1.000000000037284454e+19,1.999999999996952576e+19,4.999999999954397594e+19,1.000000000007498138e+20
3.400000000000000244e-04,9.395542873193467904e+18,1.892871202665757082e+19,4.821052090576019456e+19,9.859610695365245338e+19
3.400000000000000244e-04,1.000000000039402701e+19,1.999999999996124774e+19,4.999999999952612557e+19,1.000000000007875297e+20
3.400000000000000244e-04,1.000000000074553958e+19,1.999999999993973965e+19,4.999999999908622336e+19,1.000000000015028060e+20
3.400000000000000244e-04,9.999869611026368512e+18,1.999985928886716006e+19,5.000008341415336346e+19,1.000002087288359977e+20
3.400000000000000244e-04,9.395542872833435648e+18,1.892871202667315200e+19,4.821052090622124851e+19,9.859610695290340966e+19
3.400000000000000244e-04,1.000000000037397299e+19,1.999999999996871066e+19,4.999999999954361549e+19,1.000000000007513211e+20
3.400000000000000244e-04,1.000000011105787494e+19,2.000000005160907981e+19,4.999999983342705869e+19,1.000000001209940214e+20
3.400000000000000244e-04,1.000000000037395456e+19,1.999999999996871066e+19,4.999999999954355814e+19,1.000000000007509443e+20
3.400000000000000244e-04,1.000000188277085798e+19,2.000000135142048154e+19,4.999999747442437325e+19,1.000000000914697585e+20
3.400000000000000244e-04,1.000000188277817754e+19,2.000000135149135462e+19,4.999999747437433651e+19,1.000000000913373430e+20
3.400000000000000244e-04,9.963592058338754560e+18,1.994379862118981222e+19,4.994982881276203008e+19,1.000421433630948721e+20
3.400000000000000244e-04,1.000000000000245250e+15,9.999999999986686250e+14,1.000000000001956375e+15,1.000000000006702000e+15
3.400000000000000244e-04,1.014841926125289677e+19,2.024610211926799565e+19,5.031402629714820301e+19,1.000255886808740495e+20
3.400000000000000244e-04,1.245949927987204506e+19,2.463925340820437811e+19,5.963981356551724237e+19,1.135592811497364685e+20
3.400000000000000244e-04,1.000053396552110080e+19,2.000063895897686016e+19,4.999985978369770291e+19,9.999895602691517645e+19
3.400000000000000244e-04,1.000000000028346573e+19,1.999999999999024742e+19,4.999999999963816755e+19,1.000000000005730796e+20
3.400000000000000244e-04,1.000000000036772045e+19,1.999999999997242573e+19,4.999999999954685133e+19,1.000000000007424410e+20
3.400000000000000244e-04,1.000003179704215962e+19,2.000003053834063053e+19,4.999997005512483635e+19,9.999996492875603968e+19
3.400000000000000244e-04,9.999869611361839104e+18,1.999985928887792435e+19,5.000008341368891802e+19,1.000002087295663636e+20
3.400000000000000244e-04,9.999992257726158848e+18,1.999999349506799616e+19,5.000000908928675021e+19,1.000000041368217518e+20
3.400000000000000244e-04,1.000000000037277286e+19,1.999999999996955853e+19,4.999999999954392678e+19,1.000000000007498793e+20
3.400000000000000244e-04,9.999999543500224512e+18,1.999999972879058125e+19,5.000000066148458496e+19,9.999999972692716749e+19
3.400000000000000244e-04,1.000053396589295411e+19,2.000063895894122086e+19,4.999985978325204992e+19,9.999895602764655821e+19
3.400000000000000244e-04,1.000000000037275853e+19,1.999999999996961178e+19,4.999999999954388582e+19,1.000000000007498629e+20
3.400000000000000244e-04,9.999999999993562500e+14,1.000000000014846250e+15,9.999999999853645000e+14,1.000000000032753625e+15
3.600000000000000227e-04,1.000000000000495125e+15,9.999999999937162500e+14,1.000000000008267000e+15,1.000000000020556125e+15
3.600000000000000227e-04,9.999999999821635584e+18,2.000000000004155802e+19,5.000000000018710528e+19,9.999999999965228237e+19
3.600000000000000227e-04,9.999869610986082304e+18,1.999985928891187200e+19,5.000008341414406554e+19,1.000002087288154522e+20
3.600000000000000227e-04,9.999999999932092416e+18,2.000000000001248870e+19,5.000000000007562854e+19,9.999999999986437325e+19
3.600000000000000227e-04,9.999999999932084224e+18,2.000000000001244365e+19,5.000000000007577600e+19,9.999999999986378342e+19
3.600000000000000227e-04,1.000053396543099699e+19,2.000063895899245363e+19,4.999985978380165939e+19,9.999895602672284467e+19
3.600000000000000227e-04,9.999999999910805504e+18,2.000000000002082406e+19,5.000000000009353626e+19,9.999999999982610022e+19
3.600000000000000227e-04,9.999869610899896320e+18,1.999985928892910797e+19,5.000008341423857664e+19,1.000002087286426665e+20
3.600000000000000227e-04,1.000003179658020045e+19,2.000003053839181824e+19,4.999997005567453594e+19,9.999996492783242445e+19
3.600000000000000227e-04,9.999999543035600896e+18,1.999999972885189427e+19,5.000000066203533312e+19,9.999999972596100301e+19
3.600000000000000227e-04,1.000000188231623066e+19,2.000000135154254643e+19,4.999999747492397875e+19,1.000000000904135639e+20
3.600000000000000227e-04,9.999999999910885376e+18,2.000000000002070118e+19,5.000000000009356902e+19,9.999999999982608384e+19
3.600000000000000227e-04,9.999999999999736250e+14,1.000000000000089375e+15,1.000000000002418625e+15,1.000000000006007000e+15
3.600000000000000227e-04,9.999999999910533120e+18,2.000000000002104934e+19,5.000000000009351168e+19,9.999999999982598554e+19
3.600000000000000227e-04,1.000892186801668710e+19,2.001274649970652365e+19,5.000660312846299136e+19,9.998345525139169280e+19
3.600000000000000227e-04,9.999999973152210944e+18,1.999999999102565581e+19,5.000000004024684544e+19,9.999999996012401459e+19
3.600000000000000227e-04,9.999992257264207872e+18,1.999999349511917568e+19,5.000000908983640883e+19,1.000000041358980710e+20
3.600000000000000227e-04,9.999999999912024064e+18,2.000000000001989427e+19,5.000000000009322496e+19,9.999999999982746010e+19
3.600000000000000227e-04,1.000000011059097600e+19,2.000000005164490342e+19,4.999999983401784115e+19,1.000000001200136356e+20
3.600000000000000227e-04,1.000000188232956518e+19,2.000000135156816282e+19,4.999999747487464653e+19,1.000000000904558346e+20
3.600000000000000227e-04,9.999999973152243712e+18,1.999999999102844518e+19,5.000000004024188928e+19,9.999999996012717670e+19
3.600000000000000227e-04,9.963592058249551872e+18,1.994379862121113190e+19,4.994982881285479629e+19,1.000421433629217751e+20
3.600000000000000227e-04,9.999999998357520384e+18,1.999999999992365466e+19,5.000000000220321382e+19,9.999999999679366758e+19
