x,t=1.00e-01s,t=2.00e-01s,t=5.00e-01s,t=1.00e+00s
3.689000000000000171e-06,7.048316519054144512e+18,1.063065494181531238e+19,1.361003026876106957e+19,1.397707561461824922e+19
3.696000000000000273e-06,7.047075617063377920e+18,1.062848025088604570e+19,1.360704690247017882e+19,1.397399239207272653e+19
3.702999999999999952e-06,7.045789446651856896e+18,1.062622639482476134e+19,1.360395504033923686e+19,1.397079705208785920e+19
3.709999999999999631e-06,7.044457992311952384e+18,1.062389336447920538e+19,1.360075468131955712e+19,1.396748959463625523e+19
3.716999999999999733e-06,7.043081237991418880e+18,1.062148115037676339e+19,1.359744582432579789e+19,1.396407001968957030e+19
3.723999999999999836e-06,7.041659167093345280e+18,1.061898974272449126e+19,1.359402846823589888e+19,1.396053832721846477e+19
3.730999999999999938e-06,7.040191762476103680e+18,1.061641913140931174e+19,1.359050261189115904e+19,1.395689451719268147e+19
3.738000000000000040e-06,7.038679006453313536e+18,1.061376930599796531e+19,1.358686825409618125e+19,1.395313858958097613e+19
3.745000000000000143e-06,7.037120880793752576e+18,1.061104025573718221e+19,1.358312539361898086e+19,1.394927054435118080e+19
3.752000000000000245e-06,7.035517366721328128e+18,1.060823196955377050e+19,1.357927402919087309e+19,1.394529038147011994e+19
3.758999999999999924e-06,7.033868444915015680e+18,1.060534443605465702e+19,1.357531415950659379e+19,1.394119810090371686e+19
3.766000000000000027e-06,7.032174095508784128e+18,1.060237764352702669e+19,1.357124578322425446e+19,1.393699370261689549e+19
3.772999999999999705e-06,7.030434298091557888e+18,1.059933157993841459e+19,1.356706889896536678e+19,1.393267718657364992e+19
3.779999999999999808e-06,7.028649031707122688e+18,1.059620623293680026e+19,1.356278350531487949e+19,1.392824855273700762e+19
3.786999999999999910e-06,7.026818274854091776e+18,1.059300158985069978e+19,1.355838960082114150e+19,1.392370780106903142e+19
3.794000000000000013e-06,7.024942005485839360e+18,1.058971763768929485e+19,1.355388718399598387e+19,1.391905493153085440e+19
3.801000000000000115e-06,7.023020201010395136e+18,1.058635436314252493e+19,1.354927625331467264e+19,1.391428994408263270e+19
3.807999999999999794e-06,7.021052838290420736e+18,1.058291175258120806e+19,1.354455680721593754e+19,1.390941283868356813e+19
3.814999999999999896e-06,7.019039893643117568e+18,1.057938979205715149e+19,1.353972884410205389e+19,1.390442361529193677e+19
3.821999999999999999e-06,7.016981342840150016e+18,1.057578846730327450e+19,1.353479236233873408e+19,1.389932227386501734e+19
3.829000000000000101e-06,7.014877161107588096e+18,1.057210776373369856e+19,1.352974736025527091e+19,1.389410881435917722e+19
3.836000000000000203e-06,7.012727323125822464e+18,1.056834766644393165e+19,1.352459383614445978e+19,1.388878323672979456e+19
3.843000000000000306e-06,7.010531803029479424e+18,1.056450816021091533e+19,1.351933178826267238e+19,1.388334554093133414e+19
3.850000000000000408e-06,7.008290574407364608e+18,1.056058922949322547e+19,1.351396121482983629e+19,1.387779572691726950e+19
3.856999999999999663e-06,7.006003610302361600e+18,1.055659085843115008e+19,1.350848211402949427e+19,1.387213379464015667e+19
3.863999999999999766e-06,7.003670883211364352e+18,1.055251303084684493e+19,1.350289448400876749e+19,1.386635974405157069e+19
3.870999999999999868e-06,7.001292365085196288e+18,1.054835573024448102e+19,1.349719832287844352e+19,1.386047357510216090e+19
3.877999999999999971e-06,6.998868027328503808e+18,1.054411893981034496e+19,1.349139362871291494e+19,1.385447528774162842e+19
3.885000000000000073e-06,6.996397840799709184e+18,1.053980264241302323e+19,1.348548039955026330e+19,1.384836488191869338e+19
3.892000000000000175e-06,6.993881775810876416e+18,1.053540682060351283e+19,1.347945863339224474e+19,1.384214235758115226e+19
3.899000000000000278e-06,6.991319802127674368e+18,1.053093145661539533e+19,1.347332832820432896e+19,1.383580771467585741e+19
3.905999999999999533e-06,6.988711888969241600e+18,1.052637653236496589e+19,1.346708948191570330e+19,1.382936095314870682e+19
3.912999999999999636e-06,6.986058005008121856e+18,1.052174202945138893e+19,1.346074209241929523e+19,1.382280207294463386e+19
3.919999999999999738e-06,6.983358118370162688e+18,1.051702792915685990e+19,1.345428615757180109e+19,1.381613107400765850e+19
3.926999999999999840e-06,6.980612196634428416e+18,1.051223421244675686e+19,1.344772167519371878e+19,1.380934795628082381e+19
3.933999999999999943e-06,6.977820206833087488e+18,1.050736085996980634e+19,1.344104864306931917e+19,1.380245271970624307e+19
3.941000000000000045e-06,6.974982115451339776e+18,1.050240785205824922e+19,1.343426705894674227e+19,1.379544536422508544e+19
3.948000000000000147e-06,6.972097888427294720e+18,1.049737516872797798e+19,1.342737692053794611e+19,1.378832588977756570e+19
3.955000000000000250e-06,6.969167491151897600e+18,1.049226278967874765e+19,1.342037822551879680e+19,1.378109429630296678e+19
3.962000000000000352e-06,6.966190888468797440e+18,1.048707069429431296e+19,1.341327097152901120e+19,1.377375058373961728e+19
3.969000000000000455e-06,6.963168044674278400e+18,1.048179886164261683e+19,1.340605515617229005e+19,1.376629475202490982e+19
3.976000000000000557e-06,6.960098923517131776e+18,1.047644727047598285e+19,1.339873077701621146e+19,1.375872680109529907e+19
3.982999999999999812e-06,6.956983488198554624e+18,1.047101589923124634e+19,1.339129783159238042e+19,1.375104673088628736e+19
3.989999999999999915e-06,6.953821701372063744e+18,1.046550472602998170e+19,1.338375631739635302e+19,1.374325454133243699e+19
3.997000000000000017e-06,6.950613525143361536e+18,1.045991372867867443e+19,1.337610623188773274e+19,1.373535023236738048e+19
4.004000000000000120e-06,6.947358921070248960e+18,1.045424288466889318e+19,1.336834757249013146e+19,1.372733380392381235e+19
4.011000000000000222e-06,6.944057850162493440e+18,1.044849217117749658e+19,1.336048033659127194e+19,1.371920525593346253e+19
4.017999999999999477e-06,6.940710272881750016e+18,1.044266156506684006e+19,1.335250452154292429e+19,1.371096458832716390e+19
4.024999999999999580e-06,6.937316149141413888e+18,1.043675104288491110e+19,1.334442012466102067e+19,1.370261180103476838e+19
4.031999999999999682e-06,6.933875438306543616e+18,1.043076058086560768e+19,1.333622714322560819e+19,1.369414689398522266e+19
4.038999999999999784e-06,6.930388099193702400e+18,1.042469015492886733e+19,1.332792557448093286e+19,1.368556986710653338e+19
4.045999999999999887e-06,6.926854090070885376e+18,1.041853974068093338e+19,1.331951541563541504e+19,1.367688072032575078e+19
4.052999999999999989e-06,6.923273368657386496e+18,1.041230931341449011e+19,1.331099666386173338e+19,1.366807945356901786e+19
4.060000000000000092e-06,6.919645892123672576e+18,1.040599884810896384e+19,1.330236931629678182e+19,1.365916606676152525e+19
4.067000000000000194e-06,6.915971617091270656e+18,1.039960831943063347e+19,1.329363337004177818e+19,1.365014055982752973e+19
4.074000000000000296e-06,6.912250499632648192e+18,1.039313770173291725e+19,1.328478882216224563e+19,1.364100293269037466e+19
4.080999999999999552e-06,6.908482495271100416e+18,1.038658696905657139e+19,1.327583566968801485e+19,1.363175318527245312e+19
4.087999999999999654e-06,6.904667558980611072e+18,1.037995609512988058e+19,1.326677390961333248e+19,1.362239131749523046e+19
4.094999999999999756e-06,6.900805645185745920e+18,1.037324505336893235e+19,1.325760353889682022e+19,1.361291732927925248e+19
4.101999999999999859e-06,6.896896707761514496e+18,1.036645381687778918e+19,1.324832455446153626e+19,1.360333122054412493e+19
4.108999999999999961e-06,6.892940700033256448e+18,1.035958235844875674e+19,1.323893695319500595e+19,1.359363299120851968e+19
4.116000000000000064e-06,6.888937574776508416e+18,1.035263065056260096e+19,1.322944073194923213e+19,1.358382264119020544e+19
4.123000000000000166e-06,6.884887284216884224e+18,1.034559866538875494e+19,1.321983588754074829e+19,1.357390017040599450e+19
4.130000000000000268e-06,6.880789780029928448e+18,1.033848637478560768e+19,1.321012241675066163e+19,1.356386557877179187e+19
4.137000000000000371e-06,6.876645013341020160e+18,1.033129375030070272e+19,1.320030031632461005e+19,1.355371886620257075e+19
4.144000000000000473e-06,6.872452934725197824e+18,1.032402076317098598e+19,1.319036958297293210e+19,1.354346003261238682e+19
4.151000000000000576e-06,6.868213494207084544e+18,1.031666738432306586e+19,1.318033021337053184e+19,1.353308907791435366e+19
4.157999999999999831e-06,6.863926641260704768e+18,1.030923358437343846e+19,1.317018220415705907e+19,1.352260600202069197e+19
4.164999999999999933e-06,6.859592324809371648e+18,1.030171933362874163e+19,1.315992555193684378e+19,1.351201080484266803e+19
4.172000000000000036e-06,6.855210493225569280e+18,1.029412460208603955e+19,1.314956025327899238e+19,1.350130348629065318e+19
4.178999999999999291e-06,6.850781094330797056e+18,1.028644935943303373e+19,1.313908630471737958e+19,1.349048404627408896e+19
4.185999999999999393e-06,6.846304075395434496e+18,1.027869357504832512e+19,1.312850370275068518e+19,1.347955248470147277e+19
4.192999999999999496e-06,6.841779383138627584e+18,1.027085721800171930e+19,1.311781244384247808e+19,1.346850880148045619e+19
4.199999999999999598e-06,6.837206963728125952e+18,1.026294025705442304e+19,1.310701252442118144e+19,1.345735299651767091e+19
